text	label
ini pak bela bu susi dan tekankan bahwa upaya-upaya kalangan elit dan oligarki yang ingin kembali ke rezim lama dengan kembali berikan izin kepada kapal-kapal asing untuk mencuri ikan di lautan indonesia serta tekanan dan lobi asing untuk pecat susi dari menteri harus dilawan	negative
prabowo punya bakat jadi dictator dan gaya nya tidak simpatik dimata gue , sebel .	negative
fpi sampah masyarakat lebih baik dibersihkan .	negative
banyak orang yang kurang suka untuk berobat ke dokter . selain biaya yang relatif cukup mahal bagi sebagian orang , ke dokter tak selamanya bisa menyembuhkan . banyak dokter yang salah diagnosa . pentingkah ataukah sudah lumrah , toh dokter juga manusia .	negative
bodo lo pakai jawa lagi .	negative
rela uang pajak anda dipakai untuk menggaji anggota hewan yang hobi nya membuat uu untuk mengancam kita ? orang baik harus berpolitik , jangan pasrah menjadi tumbal permainan politik . rebut parlemen , singkirkan perampok demokrasi . 2018 , ayo nyaleg !	negative
bagaimana minimal . ini sudah jam 23 lebih lh waktu makassar , internet belum ada juga . bayar mahal internet jelek ini	negative
mau marah ke telkom karena diblok terus sama telkomsel .	negative
kata nya tidak mau pakai uang negaralah ikut numpang pesawat tni itu tidak uang nya negara ? dasar pembohong	negative
marah gue dengan indosat	negative
syukurlah saya agama kristen sehingga saya terhindar dari agama islam yang sesat dan tuhan palsu . syukurlah .	negative
masker inisfree kok malah bikin jerawatan sih aduh	negative
aku tidur dan dibangun dengan suara azan magrib yang macam babi . mending suara itu sedap , ini sudah jerit-jerit macam orang gila .	negative
sukseskan misi kristenisasi 2025 . musnahkan islam dari bumi indonesia .	negative
saya datang ketika liburan panjang , dan ke sini untuk makan malam tanggal 11 malam . mungkin lagi ramai-ramai nya , jadi banyak menu yang habis . dan saat itu hujan , banyak laron . tidak bisa menyalahkan restoran nya juga karena laron kan hidup bebas . tapi yang disayangkan dengan resto sekelas ini , pelayanan nya masih lama . kami menunggu makan cukup lama untuk beef donburi saja .	negative
pagi ini emosi karena sinyal . hidup ku kurang faedah . aduh . menyesal pakai three .	negative
untuk giggle box istana plaza , pada awal nya , kami sangat suka dengan tempat nya yang sangat menarik dan makanan yang enak , dan sempat merekomendasikan ke teman , tetapi setelah kunjungan yang ke 7 , tepat nya tanggal 13.08.13 pukul . 19.00 - / kami pesan grilled chicken dan chicken brisket schnitze , menu pertama sangat enak , tetapi ketika kami hendak makan potongan pertama menu kedua itu sangat tidak layak untuk dimakan .	negative
tua bangka tidak tahu diri , bukan nya makin sadar dan istirahat di masa tua malah bikin masalah . mencalonkan diri lagi jadi presiden . nanti linglung	negative
itulah penyebab indonesia susah hebat , susah bangkit . kapel nya tidak kompeten . pemburu koper semuanya	negative
akhirnya makan lagi di sini setelah sekian lama tidak menginjak lembang dan kecewa berat saya makan bersama keluarga di lembang , sebelah rm ampera . ayam goreng kuning nya tidak berasa asin , ayam bakar nya hanya rasa kecap . daging nya keras , dan banyak lalat mana-mana :	negative
agak lama , dan rasa makanan standar masakan rumahan . tempat agak kecil tapi cukup nyaman , sayang nya kalau siang hari agak panas .	negative
skeptis	negative
kacamata patah galau juga	negative
jangan percaya dengan amin rakus . dari zaman ke zaman tidak ada benar nya . mau jadi apa orang itu . hanya bisa nya jelekkan orang . kata nya punya agama malah begitu .	negative
langkan sesat agama kamulah paling maju dikolong langit .	negative
beli ski aqua spt 50 harga nya 50k menyesal . padahal di mal 47k .	negative
yang bikin penasaran dari kafe ini sih cuma makan di tempat gelap nya saja . tidak ada yang aneh lagi atau bikin penasaran . untuk makan nya standar sih . nothing spesial begitu	negative
copot dari keanggotaan polisi saja . daripada jadi perusak nama baik korp .	negative
aksesoris bawaan nya hanya charger aj dan belum ada buku panduan bus indonesia nya , kurang membantu	negative
dpr itu bubarkan . tidak berguna .	negative
apa tepung segitiga biru , warna tepung nya tidak ada biru-biru nya sama sekali , penipuan !	negative
martabak ini sepertinya lebih cocok disebut pancake . rasanya oke , dengan manis yang pas tidak terlalu manis sehingga membuat enek . namun jangan mengharapkan tekstur lembab ala martabak manis , karena seperti nama nya tekstur nya memang seperti bolu . karena itu juga , martabak tetap enak dinikmati saat sudah dingin , dan bahkan awet disimpan selama beberapa hari di suhu ruang . harga nya relatif mahal apabila dibandingkan dengan yang lain . hehe . cukup sekali saja deh saya beli .	negative
kenapa indosat lemah otak banget minimal ? sudah beberapa bulan ini kalau dipakai download kecepatan nya cuma kisaran 30 kbps . saya tidak senang dengan ini	negative
pemandangan yang ditawarkan cukup bagus , staff nya ramah . sayang , menu nya tidak lengkap dan rasanya biasa saja , rasa tidak sesuai harga . terlalu mahal .	negative
minimal indomie goreng exp . date masih kurang 3 bulan kok sudah mulai kadaluarsa karena aroma mi sudah mulai agak tengik , bumbu sudah mulai menggumpal dan saus nya sudah mulai berubah warna dan tekstur .	negative
keberatan	negative
masyarakat sudah bosan dan muak dengar janji janji para calon presiden	negative
salah satu hal yang saya benci , kalau ada film yang tokoh utama nya mati di akhir jalan cerita .	negative
capek banget sumpah menunggu paket dari jne	negative
agama buddha mah agama yang sesat . banyak aliran nya . tidak ada yang benar .	negative
main game bosan , menonton film tidak ada yang menarik , buka medsos isi nya kebencian semua .	negative
transjakarta . kemarin saya top naik kartu transjakarta saya 50 ribu di halte permai koja . tapi saya baru tahu pagi ini saat saya pakai kartu itu ternyata hanya di top up 18500 sama petugas nya . tolong hati sama uang pelanggan . tidak seberapa sih tapi rasanya kurang bertanggung jawab .	negative
apa ? jokowi itu presiden nya saya ? muka gila lo .	negative
didit prabowo yang ciptakan lgbt homo laknatullah anak prabowo , prabowo nya pasti yang mengajarkan	negative
makanan khas sunda rasanya oke agak kotor tempat nya sayang karena cukup ramai pengunjung nya sampai antre . itu sih yang jadi kekurangan nya .	negative
intel lo itu indomie telur , perut doang di besarkan otak kosong	negative
orang bekasi tidak ada orang perantauan paling juga pada mampus . banyak kontrakan kayak kuburan . banyak warung nasi tidak laku . memang bisa apa orang bekasi sekolah saja tidak pada tamat sampai .	negative
lakukan saja tugas mu es , serang terus keluarga say	negative
sinyal telkomsel bikin ingin marah marah dah .	negative
tidak suka sama orang pelit , biarkan saja orang pelit kuburan nya sempit	negative
saya tidak suka jokowi dan pilih prabowo	negative
cuma di negara indonesia tercinta yang rakyat nya berani mencibir presiden nya dengan seenak jidat , dan tidak mengotak kalau bacot . nanti giliran diusut comment nya dan di bawa ke jalur hukum baru deh nangis-nangis . saya suka jijik sama manusia seperti itu .	negative
tadi siang saya mampir bersama keluarga untuk makan siang di di cost bin memesan makanan beserta 1 satu gelas es kelapa . namun beberapa saat kemudian yang datang adalah 2 dua gelas es kelapa . saya protes ke pelayan dan bilang saya hanya memesan 1 gelas saja , namun beberapa saat kemudian yang menerima order bersikeras bahwa saya memberikan 2 buah kartu es .	negative
jangan-jangan ada udang dibalik batu ini . tidak mungkin tiba-tiba partai ini mau mendukung jokowi .	negative
ser dan sor lagi panen nasi bungkus di bulan desember , mana sempat mereka seperti fpi , fpi semkin di depan sor dan ser semakin tenggelam di kubangan .	negative
tidak bisa tidur , galau , mikirin lo	negative
islam tidak siang , tidak malam , tidak pagi , tetap saja ribut banget teriak-teriak di mesjid sana . coba kalau kristen begitu pasti mereka tindas . dasar agama munafik tidak punya otak , toleransi nya entah ke mana . agama berisik dan buat huru hara .	negative
maaf minimal , bukan nomer saya saja yang begitu , saya tanya semua yang pakai sel di daerah situ , mengalahkan hal yang sama , masih tidak mau nga ku juga kalau memang sinyal nya yang jelek	negative
hari ini aku lagi kesal marah ingin rasanya saya bakar saja ini kartu indosat	negative
saya bersama keluarga makan di dapur sudah apati anggrek . semuanya baik-baik saja , dari rasa makanan hingga kecepatan pelayanan . namun pada saat selesai membayar , pelayan bulak balik melihat kami dan tiba-tiba lampu tempat kami dipadamkan . padahal masih ada waktu 1 jam lagi sampai tutup . kami menegur pelayan tersebut dan pelayan tersebut mengatakan gardu listrik mati , tetapi aneh kan hanya lampu tempat kami .	negative
telkomsel gemar nya bikin orang marah-marah , paket data nya mahal tapi kok ya internet nya lambat banget .	negative
harga nya murah tapi makanan nya kurang terlalu memuaskan , pesan buritto nachos tapi rasanya tidak seperti yang dibayangkan . kecewa .	negative
dusun bambu tempat nya sangat cocok buat menghilangkan kepenatan . dari imam seniman , saya langsung ke dusun bambu . kira-kira perjalanan kami sekitar 30 menit . suasana nya asri , udara yang bersih . di situ ada tpt nama nya lutung kas arung . tempat nya di atas pohon . dan kami bertanya ke reservasi ternyata lutung kasarung tidak bisa buat 2 orang . ya , akhirnya kami kecewa .	negative
jengkel	negative
karena beberapa waktu yang lalu saya pernah makan di sapu lidi dan saya menyukai nya , maka pada saat saya ke bandung kembali , saya pun mengajak keluarga saya untuk makan di sana , tetapi ternyata makanan nya tidak seenak dahulu , pelayanan nya pun kurang . saya memesan karedok , ikan bakar daun , genjer tumis dan sate kambing . makanan nya jauh dari perkiraan saya sebelumnya . lalat juga banyak , sehingga suasana makan terganggu bahkan ada beberapa kucing berkeliaran . meja-meja bekas orang makan .	negative
saya tidak mau lagi menggunakan jasa jnt	negative
generasi goblok kalau mengikuti aliran kamu . indonesia harus bersih dari lgbt . hukum rajam pas buat kaum sodom .	negative
awas bahaya laten samad uas digadang-gadang untuk di promosikan di jadikan ketua pbnu , antek wahabi hti fpi sangat berharap itu terjadi , biar islam nusantara kompak dalam hal mengkar-mengkar kan orang ,	negative
ini bukti nya bahwa islam setiap hari memburu kita , maka sejak saat ini , perlukah kita melindungi agama kita ?	negative
tenggelamkan partai partai pendukung penista agama , partai-partai takiyah , partai-partai munafik pembenci agama	negative
sekarang bukan zaman janji . km rakyat sudah bosan alias muak	negative
bacot syarif . bacot nya orang kafir . apa yang kau andalkan . goblok , bacot lu aja yang kencang . mental tai kucing	negative
kelihatan beliau ini ustad ilmu cetek .	negative
wowo urus perusahaan nya sendiri saja tidak becus , karyawan tidak digaji selama 4 tahun , bagaimana mau urus negara	negative
saya lebih suka jual beli sama muslim . malas memberi rezeki non muslim . non muslim ya mas , oke be .	negative
sudah semiggu ini pdam di daerah kami tidak mengalir , apa stok air pdam habis . tanggung jawab dong	negative
kadang kemasan paket tidak sesuai harapan , kotor , dan rusak di jalan . mengecewakan tapi lihat dalam nya , isi nya sesuai dengan yang kita butuhkan .	negative
bayar saja harus cepat dan mahal . pelayanan lu tahi banget	negative
nama mal kurang sesuai dengan kenyataan . hanya restoran saja dan beberapa mahal harga - nya , kalau tidak ada cgv blitz mungkin makin sepi saja mal ini . ke sana hanya untuk makan burger saja , yang lain mahal . bisa bisa 100 ribu habis untuk makan malam saja untuk 1 orang	negative
saya menyesal beli ipx . bahkan sampai harus menghitung . ternyata biasa saja telepon genggam - nya .	negative
sudah lama dibaned , kalau pakai telkom dan telkomsel , sedy ya : ... melete sih sudah dari 2012 wow	negative
dengan melayani secara arogan maka saya tidak senang dengan perlakuan dari pelayanan pelanggan indosat	negative
driver fase gps pakai mod jarak , parah !	negative
memang brengsek acara zaman sekarang sumpah tidak guna membosankan , tidak bermutu dan benar-benar menyedihkan . heran saja acara kayak gitu kok malah bangga senang goblok memang acara alay itu !? apalagi orang nya yang di dalam acara itu . wah goblok semua !	negative
saya tidak suka dengan prabowo yang selalu suka bohong	negative
bikin pegal juga enak bebas macet , coba sipil yang paket , terus jalanan macet ya segel	negative
sumpah ya ini gue mau marah saja sama indosat .	negative
ternyata akang ridwan orang nya penakut tidak berani menegakan aturan	negative
berbohong	negative
kalau manusia model jongos tidak banyak , tidak bakal jawa dijajah belanda ratusan tahun , mas , walaupun memang benar jawa itu dungu	negative
berantakan	negative
restoran yang tidak enak dan luar biasa mahal di terminal 1 c ini merusak gambar bandara soetta sebagai world class airport	negative
belitung inn tidak rekomendasi . cari hotel lain saja kalau pas ke belitung . listrik mati dari subuh . kita komplain baru menyala . sarapan jam 07.30 wib keabisan . astaghfirullah	negative
kepemimpinan jokowi tidak ada apa apa nya daripada kepemimpinan suharto	negative
tertarik ke sini karena dekat dengan hotel tempat kami menginap dan decor nya yang homey . kami datang dan menunggu masuk karena daftar tunggu . kemudian setelah duduk kami order makanan dan minuman . 1 . m inum datang dalam waktu 15 menit oke mungkin karena ramai kami maklum 2 . s teak yang dipesan suami saya datang dalam waktu 30 menit dan burger pesanan saya belum disajikan . sayang nya steak nya tidak setimpal . lebih banyak minus nya .	negative
saya menghargai siapapun yang memaknai politik adalah jalan kotor , tetapi saya sangat kecewa , karena anda sebenarnya sedang menghancurkan negeri ini .	negative
siapapun yang pakai baju papua , baju nya tetap cantik dan bernilai budaya , orang yang makan tetap saja begitu , yang cantik dan jelek tetap jelek	negative
